"","Genome_file","clade_name"
"597","gtdb_genomes_reps_r220/database/GCA/937/936/045/GCA_937936045.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter sp937936045|t__GCA_937936045.1"
"598","gtdb_genomes_reps_r220/database/GCA/007/845/165/GCA_007845165.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus sp007845165|t__GCA_007845165.1"
"599","gtdb_genomes_reps_r220/database/GCF/022/749/495/GCF_022749495.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria|s__Neisseria macacae|t__GCF_022749495.1"
"600","gtdb_genomes_reps_r220/database/GCF/006/742/205/GCF_006742205.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Staphylococcales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus epidermidis|t__GCF_006742205.1"
"601","gtdb_genomes_reps_r220/database/GCF/002/901/705/GCF_002901705.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Staphylococcales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus lugdunensis|t__GCF_002901705.1"
"602","gtdb_genomes_reps_r220/database/GCF/000/413/315/GCF_000413315.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Propionibacteriaceae|g__Brooklawnia|s__Brooklawnia sp000413315|t__GCF_000413315.1"
"603","gtdb_genomes_reps_r220/database/GCF/003/943/815/GCF_003943815.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus cristatus_F|t__GCF_003943815.1"
"604","gtdb_genomes_reps_r220/database/GCF/002/096/895/GCF_002096895.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus mitis_AH|t__GCF_002096895.1"
"605","gtdb_genomes_reps_r220/database/GCF/002/096/685/GCF_002096685.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus oralis_AD|t__GCF_002096685.1"
"606","gtdb_genomes_reps_r220/database/GCF/021/497/885/GCF_021497885.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus oralis_BQ|t__GCF_021497885.1"
"607","gtdb_genomes_reps_r220/database/GCA/018/499/505/GCA_018499505.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus parasanguinis_K|t__GCA_018499505.1"
"608","gtdb_genomes_reps_r220/database/GCF/000/767/835/GCF_000767835.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sinensis|t__GCF_000767835.1"
"609","gtdb_genomes_reps_r220/database/GCF/905/372/745/GCF_905372745.1_genomic.fna.gz","d__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter_A|s__Campylobacter_A sp905372745|t__GCF_905372745.1"
"610","gtdb_genomes_reps_r220/database/GCF/938/045/535/GCF_938045535.1_genomic.fna.gz","d__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter_B|s__Campylobacter_B sp938045535|t__GCF_938045535.1"
"611","gtdb_genomes_reps_r220/database/GCA/001/717/545/GCA_001717545.1_genomic.fna.gz","d__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Flexilinea|s__Flexilinea sp001717545|t__GCA_001717545.1"
"612","gtdb_genomes_reps_r220/database/GCF/028/621/995/GCF_028621995.1_genomic.fna.gz","d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium nucleatum_J|t__GCF_028621995.1"
"613","gtdb_genomes_reps_r220/database/GCF/002/240/055/GCF_002240055.1_genomic.fna.gz","d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia sp002240055|t__GCF_002240055.1"
"614","gtdb_genomes_reps_r220/database/GCF/000/482/505/GCF_000482505.1_genomic.fna.gz","d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia trevisanii|t__GCF_000482505.1"
"615","gtdb_genomes_reps_r220/database/GCA/905/365/345/GCA_905365345.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanoperiomorbaceae|g__Nanoperiomorbus|s__Nanoperiomorbus sp905365345|t__GCA_905365345.1"
"616","gtdb_genomes_reps_r220/database/GCA/946/222/005/GCA_946222005.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Saccharimonas|s__Saccharimonas sp946222005|t__GCA_946222005.1"
"617","gtdb_genomes_reps_r220/database/GCF/938/030/725/GCF_938030725.1_genomic.fna.gz","d__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Aminobacteriaceae|g__Fretibacterium|s__Fretibacterium sp938030725|t__GCF_938030725.1"
"618","gtdb_genomes_reps_r220/database/GCF/001/064/145/GCF_001064145.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Pauljensenia|s__Pauljensenia sp001064145|t__GCF_001064145.1"
"619","gtdb_genomes_reps_r220/database/GCF/022/819/345/GCF_022819345.1_genomic.fna.gz","d__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter|s__Nanosynbacter sp022819345|t__GCF_022819345.1"
"620","gtdb_genomes_reps_r220/database/GCF/015/355/765/GCF_015355765.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces haliotis|t__GCF_015355765.1"
"621","gtdb_genomes_reps_r220/database/GCF/901/875/305/GCF_901875305.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia sp902373285|t__GCF_901875305.1"
"622","gtdb_genomes_reps_r220/database/GCA/902/373/375/GCA_902373375.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Lancefieldella|s__Lancefieldella sp902373375|t__GCA_902373375.1"
"623","gtdb_genomes_reps_r220/database/GCA/916/439/265/GCA_916439265.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__CAKAHY01|s__CAKAHY01 sp916439265|t__GCA_916439265.1"
"624","gtdb_genomes_reps_r220/database/GCA/900/766/245/GCA_900766245.1_genomic.fna.gz","d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__F0422|s__F0422 sp900766245|t__GCA_900766245.1"
"625","gtdb_genomes_reps_r220/database/GCF/018/367/495/GCF_018367495.1_genomic.fna.gz","d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella sp018367495|t__GCF_018367495.1"
"626","gtdb_genomes_reps_r220/database/GCF/934/230/905/GCF_934230905.1_genomic.fna.gz","d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella sp934230905|t__GCF_934230905.1"
"627","gtdb_genomes_reps_r220/database/GCF/002/096/845/GCF_002096845.1_genomic.fna.gz","d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus mitis_A|t__GCF_002096845.1"
"628","gtdb_genomes_reps_r220/database/GCF/003/048/375/GCF_003048375.1_genomic.fna.gz","d__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter_A|s__Campylobacter_A concisus_T|t__GCF_003048375.1"
"629","gtdb_genomes_reps_r220/database/GCA/938/037/005/GCA_938037005.1_genomic.fna.gz","d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__CALHVR01|s__CALHVR01 sp938037005|t__GCA_938037005.1"
"630","gtdb_genomes_reps_r220/database/GCA/902/481/695/GCA_902481695.1_genomic.fna.gz","d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pasteurellaceae|g__Haemophilus_D|s__Haemophilus_D sp902481695|t__GCA_902481695.1"
"631","gtdb_genomes_reps_r220/database/GCF/000/016/525/GCF_000016525.1_genomic.fna.gz","d__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A smithii|t__GCF_000016525.1"
"632","gtdb_genomes_reps_r220/database/GCF/027/694/345/GCF_027694345.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Varibaculum|s__Varibaculum timonense_A|t__GCF_027694345.1"
"633","gtdb_genomes_reps_r220/database/GCF/000/010/425/GCF_000010425.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium adolescentis|t__GCF_000010425.1"
"634","gtdb_genomes_reps_r220/database/GCF/959/020/155/GCF_959020155.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium sp959020155|t__GCF_959020155.1"
"635","gtdb_genomes_reps_r220/database/GCF/003/397/705/GCF_003397705.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium swidsinskii|t__GCF_003397705.1"
"636","gtdb_genomes_reps_r220/database/GCA/018/714/895/GCA_018714895.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Coprovicinus|s__Coprovicinus avistercoris|t__GCA_018714895.1"
"637","gtdb_genomes_reps_r220/database/GCA/902/482/035/GCA_902482035.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp902482035|t__GCA_902482035.1"
"638","gtdb_genomes_reps_r220/database/GCA/958/347/405/GCA_958347405.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella sp958347405|t__GCA_958347405.1"
"639","gtdb_genomes_reps_r220/database/GCA/019/117/005/GCA_019117005.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella stercoripullorum|t__GCA_019117005.1"
"640","gtdb_genomes_reps_r220/database/GCF/905/210/055/GCF_905210055.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma sp900751795|t__GCF_905210055.1"
"641","gtdb_genomes_reps_r220/database/GCF/000/478/885/GCF_000478885.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia equolifaciens|t__GCF_000478885.1"
"642","gtdb_genomes_reps_r220/database/GCF/009/755/265/GCF_009755265.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia rubneri|t__GCF_009755265.1"
"643","gtdb_genomes_reps_r220/database/GCA/000/435/475/GCA_000435475.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Anaerotardibacter|s__Anaerotardibacter sp000435475|t__GCA_000435475.1"
"644","gtdb_genomes_reps_r220/database/GCA/000/435/675/GCA_000435675.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Anaerotardibacter|s__Anaerotardibacter sp000435675|t__GCA_000435675.1"
"645","gtdb_genomes_reps_r220/database/GCA/018/712/515/GCA_018712515.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Aphodovivens|s__Aphodovivens avicola|t__GCA_018712515.1"
"646","gtdb_genomes_reps_r220/database/GCA/904/420/215/GCA_904420215.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__CAJFUR01|s__CAJFUR01 sp904420215|t__GCA_904420215.1"
"647","gtdb_genomes_reps_r220/database/GCA/904/420/575/GCA_904420575.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__CAJFUR01|s__CAJFUR01 sp904420575|t__GCA_904420575.1"
"648","gtdb_genomes_reps_r220/database/GCF/000/024/265/GCF_000024265.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella lenta|t__GCF_000024265.1"
"649","gtdb_genomes_reps_r220/database/GCF/009/911/695/GCF_009911695.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus sp009911695|t__GCF_009911695.1"
"650","gtdb_genomes_reps_r220/database/GCF/000/210/055/GCF_000210055.1_genomic.fna.gz","d__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter pamelaeae|t__GCF_000210055.1"
"651","gtdb_genomes_reps_r220/database/GCA/018/711/985/GCA_018711985.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Egerieenecus|s__Egerieenecus merdigallinarum|t__GCA_018711985.1"
"652","gtdb_genomes_reps_r220/database/GCA/018/716/805/GCA_018716805.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Faecivicinus|s__Faecivicinus avistercoris|t__GCA_018716805.1"
"653","gtdb_genomes_reps_r220/database/GCA/018/714/445/GCA_018714445.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Fimadaptatus|s__Fimadaptatus faecigallinarum|t__GCA_018714445.1"
"654","gtdb_genomes_reps_r220/database/GCA/018/711/955/GCA_018711955.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Limiplasma|s__Limiplasma merdipullorum|t__GCA_018711955.1"
"655","gtdb_genomes_reps_r220/database/GCA/018/713/365/GCA_018713365.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Pullichristensenella|s__Pullichristensenella excrementipullorum|t__GCA_018713365.1"
"656","gtdb_genomes_reps_r220/database/GCA/904/420/265/GCA_904420265.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Pullichristensenella|s__Pullichristensenella sp904420265|t__GCA_904420265.1"
"657","gtdb_genomes_reps_r220/database/GCA/946/496/415/GCA_946496415.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Pullichristensenella|s__Pullichristensenella sp946496415|t__GCA_946496415.1"
"658","gtdb_genomes_reps_r220/database/GCA/018/712/945/GCA_018712945.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Pullichristensenella|s__Pullichristensenella stercorigallinarum|t__GCA_018712945.1"
"659","gtdb_genomes_reps_r220/database/GCA/018/712/885/GCA_018712885.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Pullichristensenella|s__Pullichristensenella stercoripullorum|t__GCA_018712885.1"
"660","gtdb_genomes_reps_r220/database/GCA/000/437/595/GCA_000437595.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__UBA11524|s__UBA11524 sp000437595|t__GCA_000437595.1"
"661","gtdb_genomes_reps_r220/database/GCA/018/716/525/GCA_018716525.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Aristaeellaceae|g__Ventricola|s__Ventricola gallistercoris|t__GCA_018716525.1"
"662","gtdb_genomes_reps_r220/database/GCA/004/557/245/GCA_004557245.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__SFEL01|s__SFEL01 sp004557245|t__GCA_004557245.1"
"663","gtdb_genomes_reps_r220/database/GCA/900/155/415/GCA_900155415.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenella|s__Christensenella massiliensis|t__GCA_900155415.1"
"664","gtdb_genomes_reps_r220/database/GCA/022/846/035/GCA_022846035.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenella|s__Christensenella sp022846035|t__GCA_022846035.1"
"665","gtdb_genomes_reps_r220/database/GCF/014/384/805/GCF_014384805.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Guopingia|s__Guopingia tenuis|t__GCF_014384805.1"
"666","gtdb_genomes_reps_r220/database/GCA/003/343/685/GCA_003343685.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__QAKS01|s__QAKS01 sp003343685|t__GCA_003343685.1"
"667","gtdb_genomes_reps_r220/database/GCA/948/468/985/GCA_948468985.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__QANA01|s__QANA01 sp948468985|t__GCA_948468985.1"
"668","gtdb_genomes_reps_r220/database/GCA/934/613/185/GCA_934613185.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__Maliibacteriaceae|g__RGIG9107|s__RGIG9107 sp934613185|t__GCA_934613185.1"
"669","gtdb_genomes_reps_r220/database/GCA/905/188/085/GCA_905188085.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__QAND01|g__UMGS1975|s__UMGS1975 sp900751745|t__GCA_905188085.1"
"670","gtdb_genomes_reps_r220/database/GCA/018/711/265/GCA_018711265.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__UBA1750|g__Spyradocola|s__Spyradocola merdavium|t__GCA_018711265.1"
"671","gtdb_genomes_reps_r220/database/GCA/904/420/205/GCA_904420205.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Christensenellales|f__UMGS416|g__Parachristensenella|s__Parachristensenella avicola|t__GCA_904420205.1"
"672","gtdb_genomes_reps_r220/database/GCF/003/865/035/GCF_003865035.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__Anaerotignum faecicola|t__GCF_003865035.1"
"673","gtdb_genomes_reps_r220/database/GCA/900/546/215/GCA_900546215.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Metalachnospira|s__Metalachnospira sp900546215|t__GCA_900546215.1"
"674","gtdb_genomes_reps_r220/database/GCF/025/567/015/GCF_025567015.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Acetatifactor|s__Acetatifactor acetigignens|t__GCF_025567015.1"
"675","gtdb_genomes_reps_r220/database/GCF/001/406/815/GCF_001406815.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Agathobacter|s__Agathobacter faecis|t__GCF_001406815.1"
"676","gtdb_genomes_reps_r220/database/GCF/000/020/605/GCF_000020605.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Agathobacter|s__Agathobacter rectalis|t__GCF_000020605.1"
"677","gtdb_genomes_reps_r220/database/GCF/025/567/195/GCF_025567195.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Alitiscatomonas|s__Alitiscatomonas aceti|t__GCF_025567195.1"
"678","gtdb_genomes_reps_r220/database/GCF/003/435/375/GCF_003435375.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Alitiscatomonas|s__Alitiscatomonas sp900066535|t__GCF_003435375.1"
"679","gtdb_genomes_reps_r220/database/GCF/003/478/035/GCF_003478035.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Alitiscatomonas|s__Alitiscatomonas sp900066785|t__GCF_003478035.1"
"680","gtdb_genomes_reps_r220/database/GCF/000/173/975/GCF_000173975.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum hallii|t__GCF_000173975.1"
"681","gtdb_genomes_reps_r220/database/GCF/025/567/095/GCF_025567095.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anthropogastromicrobium|s__Anthropogastromicrobium aceti|t__GCF_025567095.1"
"682","gtdb_genomes_reps_r220/database/GCF/013/300/725/GCF_013300725.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Bariatricus|s__Bariatricus comes_A|t__GCF_013300725.1"
"683","gtdb_genomes_reps_r220/database/GCF/025/566/965/GCF_025566965.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A ammoniilytica|t__GCF_025566965.1"
"684","gtdb_genomes_reps_r220/database/GCF/024/622/975/GCF_024622975.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A caecimuris|t__GCF_024622975.1"
"685","gtdb_genomes_reps_r220/database/GCF/020/554/845/GCF_020554845.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A faecis|t__GCF_020554845.1"
"686","gtdb_genomes_reps_r220/database/GCF/020/687/435/GCF_020687435.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A fusiformis|t__GCF_020687435.1"
"687","gtdb_genomes_reps_r220/database/GCF/025/147/765/GCF_025147765.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A obeum|t__GCF_025147765.1"
"688","gtdb_genomes_reps_r220/database/GCF/003/461/245/GCF_003461245.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A sp000436615|t__GCF_003461245.1"
"689","gtdb_genomes_reps_r220/database/GCF/013/304/735/GCF_013304735.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A sp900066205|t__GCF_013304735.1"
"690","gtdb_genomes_reps_r220/database/GCA/900/066/355/GCA_900066355.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A sp900066355|t__GCA_900066355.1"
"691","gtdb_genomes_reps_r220/database/GCA/958/454/115/GCA_958454115.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A wexlerae_C|t__GCA_958454115.1"
"692","gtdb_genomes_reps_r220/database/GCF/025/148/125/GCF_025148125.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia_A|s__Blautia_A wexlerae|t__GCF_025148125.1"
"693","gtdb_genomes_reps_r220/database/GCA/900/770/535/GCA_900770535.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Brotaphodocola|s__Brotaphodocola sp900770535|t__GCA_900770535.1"
"694","gtdb_genomes_reps_r220/database/GCA/019/116/105/GCA_019116105.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Brotonthovivens|s__Brotonthovivens avistercoris|t__GCA_019116105.1"
"695","gtdb_genomes_reps_r220/database/GCA/017/889/125/GCA_017889125.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Caccovicinus|s__Caccovicinus sp017889125|t__GCA_017889125.1"
"696","gtdb_genomes_reps_r220/database/GCA/018/713/145/GCA_018713145.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus faecavium|t__GCA_018713145.1"
"697","gtdb_genomes_reps_r220/database/GCF/014/202/115/GCF_014202115.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus scindens|t__GCF_014202115.1"
"698","gtdb_genomes_reps_r220/database/GCA/949/292/795/GCA_949292795.1_genomic.fna.gz","d__Bacteria|p__Bacillota_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus sp949292795|t__GCA_949292795.1"
